Corner,vsup,temperature,l55lp_v0101.lib.scs,l55lp_v0101.lib.scs,l55lp_v0101.lib.scs,Pass/Fail,"VDC(""/net13"")"
C0_293,1.8,-20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5452
C0_294,1.8,-10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5222
C0_295,1.8,0,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.4992
C0_296,1.8,10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.4761
C0_297,1.8,20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.4529
C0_298,1.8,30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.4298
C0_299,1.8,40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.4065
C0_300,1.8,50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.3832
C0_301,1.8,60,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.3597
C0_302,1.8,70,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.3364
C0_303,1.8,80,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.3128
C0_304,1.8,90,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.2893
C0_305,1.8,100,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.2657
C0_306,2,-55,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.6249
C0_307,2,-50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.6136
C0_308,2,-40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5909
C0_309,2,-30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5681
C0_310,2,-20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5452
C0_311,2,-10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5222
C0_312,2,0,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.4992
C0_313,2,10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.4761
C0_314,2,20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.4529
C0_315,2,30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.4297
C0_316,2,40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.4064
C0_317,2,50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.3831
C0_318,2,60,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.3597
C0_319,2,70,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.3363
C0_320,2,80,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.3128
C0_321,2,90,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.2892
C0_322,2,100,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.2656
C0_323,2.2,-55,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.6249
C0_324,2.2,-50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.6136
C0_325,2.2,-40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5909
C0_326,2.2,-30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5681
C0_327,2.2,-20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5452
C0_328,2.2,-10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5447
C0_329,2.2,0,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5494
C0_330,2.2,10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5572
C0_331,2.2,20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.568
C0_332,2.2,30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5815
C0_333,2.2,40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.5974
C0_334,2.2,50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.6155
C0_335,2.2,60,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.6352
C0_336,2.2,70,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.6564
C0_337,2.2,80,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.679
C0_338,2.2,90,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.7026
C0_339,2.2,100,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,0.7269
C0_340,2.4,-55,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.374
C0_341,2.4,-50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.395
C0_342,2.4,-40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.433
C0_343,2.4,-30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.467
C0_344,2.4,-20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.496
C0_345,2.4,-10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.521
C0_346,2.4,0,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.541
C0_347,2.4,10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.558
C0_348,2.4,20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.571
C0_349,2.4,30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.582
C0_350,2.4,40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.59
C0_351,2.4,50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.596
C0_352,2.4,60,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.6
C0_353,2.4,70,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.602
C0_354,2.4,80,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.603
C0_355,2.4,90,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.603
C0_356,2.4,100,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.602
C0_357,2.6,-55,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.009
C0_358,2.6,-50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.006
C0_359,2.6,-40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2
C0_360,2.6,-30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.994
C0_361,2.6,-20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.987
C0_362,2.6,-10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.979
C0_363,2.6,0,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.971
C0_364,2.6,10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.963
C0_365,2.6,20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.954
C0_366,2.6,30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.945
C0_367,2.6,40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.936
C0_368,2.6,50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.926
C0_369,2.6,60,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.916
C0_370,2.6,70,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.906
C0_371,2.6,80,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.896
C0_372,2.6,90,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.885
C0_373,2.6,100,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,1.874
C0_374,2.8,-55,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.188
C0_375,2.8,-50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.183
C0_376,2.8,-40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.171
C0_377,2.8,-30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.16
C0_378,2.8,-20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.148
C0_379,2.8,-10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.137
C0_380,2.8,0,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.125
C0_381,2.8,10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.113
C0_382,2.8,20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.101
C0_383,2.8,30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.089
C0_384,2.8,40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.076
C0_385,2.8,50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.064
C0_386,2.8,60,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.052
C0_387,2.8,70,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.039
C0_388,2.8,80,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.026
C0_389,2.8,90,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.013
C0_390,2.8,100,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.001
C0_391,3,-55,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.284
C0_392,3,-50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.277
C0_393,3,-40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.265
C0_394,3,-30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.252
C0_395,3,-20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.239
C0_396,3,-10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.227
C0_397,3,0,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.214
C0_398,3,10,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.201
C0_399,3,20,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.188
C0_400,3,30,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.175
C0_401,3,40,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.162
C0_402,3,50,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.149
C0_403,3,60,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.136
C0_404,3,70,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.122
C0_405,3,80,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.109
C0_406,3,90,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.096
C0_407,3,100,ff_lp_io25,ff_lp_rvt12,ff_lp_bjt,,2.082
C0_408,1.6,-55,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.59
C0_409,1.6,-50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5778
C0_410,1.6,-40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5533
C0_411,1.6,-30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5288
C0_412,1.6,-20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5042
C0_413,1.6,-10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4795
C0_414,1.6,0,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4548
C0_415,1.6,10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.43
C0_416,1.6,20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4051
C0_417,1.6,30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3802
C0_418,1.6,40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3552
C0_419,1.6,50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3301
C0_420,1.6,60,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3051
C0_421,1.6,70,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2799
C0_422,1.6,80,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2547
C0_423,1.6,90,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2294
C0_424,1.6,100,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2039
C0_425,1.8,-55,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.59
C0_426,1.8,-50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5778
C0_427,1.8,-40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5534
C0_428,1.8,-30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5288
C0_429,1.8,-20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5042
C0_430,1.8,-10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4795
C0_431,1.8,0,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4548
C0_432,1.8,10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.43
C0_433,1.8,20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4051
C0_434,1.8,30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3802
C0_435,1.8,40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3552
C0_436,1.8,50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3302
C0_437,1.8,60,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.305
C0_438,1.8,70,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2798
C0_439,1.8,80,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2547
C0_440,1.8,90,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2294
C0_441,1.8,100,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2039
C0_442,2,-55,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.59
C0_443,2,-50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5778
C0_444,2,-40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5534
C0_445,2,-30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5288
C0_446,2,-20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5042
C0_447,2,-10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4796
C0_448,2,0,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4548
C0_449,2,10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.43
C0_450,2,20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4051
C0_451,2,30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3802
C0_452,2,40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3552
C0_453,2,50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3302
C0_454,2,60,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.305
C0_455,2,70,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2798
C0_456,2,80,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2546
C0_457,2,90,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2293
C0_458,2,100,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2039
C0_459,2.2,-55,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.59
C0_460,2.2,-50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5778
C0_461,2.2,-40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5534
C0_462,2.2,-30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5288
C0_463,2.2,-20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5042
C0_464,2.2,-10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4795
C0_465,2.2,0,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4548
C0_466,2.2,10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.43
C0_467,2.2,20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4051
C0_468,2.2,30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3803
C0_469,2.2,40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3552
C0_470,2.2,50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3551
C0_471,2.2,60,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3631
C0_472,2.2,70,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3755
C0_473,2.2,80,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.392
C0_474,2.2,90,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4123
C0_475,2.2,100,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4361
C0_476,2.4,-55,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.8559
C0_477,2.4,-50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.8788
C0_478,2.4,-40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.9275
C0_479,2.4,-30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.9785
C0_480,2.4,-20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.031
C0_481,2.4,-10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.085
C0_482,2.4,0,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.138
C0_483,2.4,10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.189
C0_484,2.4,20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.237
C0_485,2.4,30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.281
C0_486,2.4,40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.319
C0_487,2.4,50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.352
C0_488,2.4,60,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.381
C0_489,2.4,70,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.405
C0_490,2.4,80,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.425
C0_491,2.4,90,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.443
C0_492,2.4,100,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.458
C0_493,2.6,-55,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.891
C0_494,2.6,-50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.897
C0_495,2.6,-40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.908
C0_496,2.6,-30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.915
C0_497,2.6,-20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.92
C0_498,2.6,-10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.924
C0_499,2.6,0,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.925
C0_500,2.6,10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.926
C0_501,2.6,20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.924
C0_502,2.6,30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.923
C0_503,2.6,40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.919
C0_504,2.6,50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.915
C0_505,2.6,60,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.911
C0_506,2.6,70,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.905
C0_507,2.6,80,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.899
C0_508,2.6,90,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.893
C0_509,2.6,100,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,1.886
C0_510,2.8,-55,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.21
C0_511,2.8,-50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.206
C0_512,2.8,-40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.197
C0_513,2.8,-30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.188
C0_514,2.8,-20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.179
C0_515,2.8,-10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.17
C0_516,2.8,0,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.16
C0_517,2.8,10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.15
C0_518,2.8,20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.14
C0_519,2.8,30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.13
C0_520,2.8,40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.12
C0_521,2.8,50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.109
C0_522,2.8,60,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.098
C0_523,2.8,70,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.087
C0_524,2.8,80,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.076
C0_525,2.8,90,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.065
C0_526,2.8,100,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.054
C0_527,3,-55,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.332
C0_528,3,-50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.326
C0_529,3,-40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.315
C0_530,3,-30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.303
C0_531,3,-20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.292
C0_532,3,-10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.28
C0_533,3,0,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.268
C0_534,3,10,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.256
C0_535,3,20,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.245
C0_536,3,30,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.233
C0_537,3,40,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.221
C0_538,3,50,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.208
C0_539,3,60,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.196
C0_540,3,70,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.184
C0_541,3,80,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.172
C0_542,3,90,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.159
C0_543,3,100,ss_lp_io25,ss_lp_rvt12,ff_lp_bjt,,2.146
C0_544,1.6,-55,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5901
C0_545,1.6,-50,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5778
C0_546,1.6,-40,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5534
C0_547,1.6,-30,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5288
C0_548,1.6,-20,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5043
C0_549,1.6,-10,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4795
C0_550,1.6,0,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4548
C0_551,1.6,10,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.43
C0_552,1.6,20,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4051
C0_553,1.6,30,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3802
C0_554,1.6,40,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3552
C0_555,1.6,50,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3301
C0_556,1.6,60,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.305
C0_557,1.6,70,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2798
C0_558,1.6,80,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2547
C0_559,1.6,90,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2294
C0_560,1.6,100,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2039
C0_561,1.8,-55,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.59
C0_562,1.8,-50,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5778
C0_563,1.8,-40,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5533
C0_564,1.8,-30,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5288
C0_565,1.8,-20,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5042
C0_566,1.8,-10,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4795
C0_567,1.8,0,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4548
C0_568,1.8,10,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.43
C0_569,1.8,20,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4051
C0_570,1.8,30,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3802
C0_571,1.8,40,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3552
C0_572,1.8,50,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3302
C0_573,1.8,60,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.305
C0_574,1.8,70,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2798
C0_575,1.8,80,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2546
C0_576,1.8,90,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2293
C0_577,1.8,100,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2039
C0_578,2,-55,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.59
C0_579,2,-50,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5778
C0_580,2,-40,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5534
C0_581,2,-30,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5288
C0_582,2,-20,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.5042
C0_583,2,-10,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4795
C0_584,2,0,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4548
C0_585,2,10,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.43
C0_586,2,20,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.4051
C0_587,2,30,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3802
C0_588,2,40,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3552
C0_589,2,50,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.3302
C0_590,2,60,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.305
C0_591,2,70,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2798
C0_592,2,80,tt_lp_io25,ss_lp_rvt12,ff_lp_bjt,,0.2546
